FID IID FATHER_ID MOTHER_ID proband parental
21_26636 21_26636_1 NA NA -0.60042155 -1.4661267
21_26637 21_26637_0 NA NA -0.9351284 -0.4257417
21_26637 21_26637_1 NA NA 0.6100334 -0.4257417
21_26638 21_26638_0 NA NA 1.0832119 1.7158873
21_26638 21_26638_1 NA NA 1.4453765 1.7158873
21_26639 21_26639_0 NA NA 0.10430869 1.2365999
21_26639 21_26639_1 NA NA 0.9917231 1.2365999
21_26640 21_26640_0 NA NA 0.95277107 -0.49657422
21_26640 21_26640_1 NA NA -1.6074003 -0.49657422
21_26641 21_26641_0 NA NA -0.12618479 -0.2828178
21_26641 21_26641_1 NA NA -0.6969498 -0.2828178
21_26642 21_26642_0 NA NA -0.13301224 -0.10368199
21_26642 21_26642_1 NA NA 0.13199934 -0.10368199
21_26643 21_26643_0 NA NA 0.09712221 0.77417
21_26643 21_26643_1 NA NA 0.014421261 0.77417
21_26644 21_26644_0 NA NA 2.4808083 2.8907206
21_26644 21_26644_1 NA NA 0.44000497 2.8907206
21_26645 21_26645_0 NA NA 0.59122884 0.42901692
21_26645 21_26645_1 NA NA 0.09963016 0.42901692
21_26646 21_26646_0 NA NA 2.1498291 2.258966
21_26646 21_26646_1 NA NA 0.84002507 2.258966
21_26647 21_26647_0 NA NA -0.122382246 -0.47004592
21_26647 21_26647_1 NA NA -0.57851595 -0.47004592
21_26648 21_26648_0 NA NA 0.7161468 1.1533079
21_26648 21_26648_1 NA NA 0.68729025 1.1533079
21_26649 21_26649_0 NA NA 2.0828707 2.453235
21_26649 21_26649_1 NA NA 0.720368 2.453235
21_26650 21_26650_0 NA NA 2.1396184 3.110417
21_26650 21_26650_1 NA NA 1.8513792 3.110417
21_26651 21_26651_0 NA NA -0.6332776 0.20637326
21_26651 21_26651_1 NA NA 1.4198703 0.20637326
21_26652 21_26652_0 NA NA -1.6187842 -1.1439661
21_26652 21_26652_1 NA NA -0.50708824 -1.1439661
21_26653 21_26653_0 NA NA 0.8368047 0.89915353
21_26653 21_26653_1 NA NA 0.0068047773 0.89915353
21_26654 21_26654_0 NA NA 0.3535309 0.78827506
21_26654 21_26654_1 NA NA 0.897508 0.78827506
21_26655 21_26655_0 NA NA 0.8638409 0.41741884
21_26655 21_26655_1 NA NA -0.65481585 0.41741884
21_26656 21_26656_0 NA NA 0.5003987 1.3974566
21_26656 21_26656_1 NA NA 1.5030669 1.3974566
21_26657 21_26657_0 NA NA 0.13014883 -0.8061759
21_26657 21_26657_1 NA NA -1.672577 -0.8061759
21_26658 21_26658_0 NA NA 3.8371038 4.724488
21_26658 21_26658_1 NA NA 2.9299228 4.724488
21_26659 21_26659_0 NA NA 0.0077079283 -0.5565387
21_26659 21_26659_1 NA NA -0.81269044 -0.5565387
21_26660 21_26660_0 NA NA 1.4066086 2.2555914
21_26660 21_26660_1 NA NA 2.09011 2.2555914
21_26661 21_26661_0 NA NA 1.0508099 0.6567963
21_26661 21_26661_1 NA NA 0.516067 0.6567963
21_26662 21_26662_0 NA NA -1.292733 -1.584846
21_26662 21_26662_1 NA NA -0.9802748 -1.584846
21_26663 21_26663_0 NA NA -1.3880926 -1.0704558
21_26663 21_26663_1 NA NA -0.21912605 -1.0704558
21_26664 21_26664_0 NA NA 0.52346236 -0.5053556
21_26664 21_26664_1 NA NA -1.2775592 -0.5053556
21_26665 21_26665_0 NA NA 1.840446 1.9535619
21_26665 21_26665_1 NA NA 1.1684569 1.9535619
21_26666 21_26666_0 NA NA 0.45022982 0.47499862
21_26666 21_26666_1 NA NA 0.6618067 0.47499862
21_26667 21_26667_0 NA NA 0.35063693 1.0852666
21_26667 21_26667_1 NA NA 1.0729438 1.0852666
21_26668 21_26668_0 NA NA 1.631518 1.326162
21_26668 21_26668_1 NA NA 0.50803185 1.326162
21_26669 21_26669_0 NA NA 0.27167457 0.8116206
21_26669 21_26669_1 NA NA 0.79387456 0.8116206
21_26670 21_26670_0 NA NA -1.2629998 -1.2942272
21_26670 21_26670_1 NA NA -0.36777228 -1.2942272
21_26671 21_26671_0 NA NA 0.24422193 0.76766175
21_26671 21_26671_1 NA NA 0.75815827 0.76766175
21_26672 21_26672_0 NA NA 2.2843847 1.9470232
21_26672 21_26672_1 NA NA -0.50545794 1.9470232
21_26673 21_26673_0 NA NA 0.30244067 0.7335603
21_26673 21_26673_1 NA NA 0.70728624 0.7335603
21_26674 21_26674_0 NA NA 0.42465803 0.41436014
21_26674 21_26674_1 NA NA -0.3811392 0.41436014
21_26675 21_26675_0 NA NA 1.0018259 1.4622488
21_26675 21_26675_1 NA NA 1.1257463 1.4622488
21_26676 21_26676_0 NA NA 0.5999866 1.4812114
21_26676 21_26676_1 NA NA 1.1840538 1.4812114
21_26677 21_26677_0 NA NA 0.43618947 0.80081546
21_26677 21_26677_1 NA NA 0.82140386 0.80081546
21_26678 21_26678_0 NA NA 0.935353 1.0677917
21_26678 21_26678_1 NA NA 0.9982643 1.0677917
21_26679 21_26679_0 NA NA 0.7071846 0.9874843
21_26679 21_26679_1 NA NA 0.65282434 0.9874843
21_26680 21_26680_0 NA NA 0.38084343 0.2788804
21_26680 21_26680_1 NA NA -0.26288736 0.2788804
21_26681 21_26681_0 NA NA 0.23123233 -1.0970122
21_26681 21_26681_1 NA NA -1.0735205 -1.0970122
21_26682 21_26682_0 NA NA 0.26675168 0.4622724
21_26682 21_26682_1 NA NA 0.48279217 0.4622724
21_26683 21_26683_0 NA NA -1.2564044 -0.6461082
21_26683 21_26683_1 NA NA 0.05786432 -0.6461082
21_26684 21_26684_0 NA NA 0.90936863 0.44525078
21_26684 21_26684_1 NA NA -0.4832095 0.44525078
21_26685 21_26685_0 NA NA 0.6439449 -0.31727892
21_26685 21_26685_1 NA NA -0.5742087 -0.31727892
21_26686 21_26686_0 NA NA -1.4398313 -1.5051903
21_26686 21_26686_1 NA NA -0.6425205 -1.5051903
21_26687 21_26687_0 NA NA 1.6118405 1.405572
21_26687 21_26687_1 NA NA 1.0593929 1.405572
21_26688 21_26688_0 NA NA 0.5226815 -1.4027689
21_26688 21_26688_1 NA NA -1.7280135 -1.4027689
21_26689 21_26689_0 NA NA 0.261973 0.75628567
21_26689 21_26689_1 NA NA 0.7346392 0.75628567
21_26690 21_26690_0 NA NA 2.425191 2.8128374
21_26690 21_26690_1 NA NA 1.4995476 2.8128374
21_26691 21_26691_0 NA NA 1.878813 2.454662
21_26691 21_26691_1 NA NA 0.94410104 2.454662
21_26692 21_26692_0 NA NA 0.8488495 1.6923171
21_26692 21_26692_1 NA NA 1.0184522 1.6923171
21_26693 21_26693_0 NA NA 0.6403658 1.397674
21_26693 21_26693_1 NA NA 0.44684917 1.397674
21_26694 21_26694_0 NA NA 1.2591124 1.7903962
21_26694 21_26694_1 NA NA 1.8957514 1.7903962
21_26695 21_26695_0 NA NA 0.23763266 -0.13720931
21_26695 21_26695_1 NA NA 0.3808099 -0.13720931
21_26696 21_26696_0 NA NA 1.571766 0.85785437
21_26696 21_26696_1 NA NA -0.118632205 0.85785437
21_26697 21_26697_0 NA NA -1.0139697 -1.2087194
21_26697 21_26697_1 NA NA -0.7367583 -1.2087194
21_26698 21_26698_0 NA NA -0.7910207 1.5986872
21_26698 21_26698_1 NA NA 1.2780381 1.5986872
21_26699 21_26699_0 NA NA 2.4271135 2.9376993
21_26699 21_26699_1 NA NA 1.4867084 2.9376993
21_26700 21_26700_0 NA NA 1.3925717 2.136038
21_26700 21_26700_1 NA NA 1.1801184 2.136038
21_26701 21_26701_0 NA NA 2.0843484 1.875135
21_26701 21_26701_1 NA NA 0.8409312 1.875135
21_26702 21_26702_0 NA NA 3.4146469 3.9325023
21_26702 21_26702_1 NA NA 1.5197042 3.9325023
21_26703 21_26703_0 NA NA 2.3423173 3.0789642
21_26703 21_26703_1 NA NA 1.9623846 3.0789642
21_26704 21_26704_0 NA NA -0.7815678 -0.49787962
21_26704 21_26704_1 NA NA -0.0070931376 -0.49787962
21_26705 21_26705_0 NA NA 0.9182738 2.1318727
21_26705 21_26705_1 NA NA 1.1228895 2.1318727
21_26706 21_26706_0 NA NA 0.68463105 1.4770417
21_26706 21_26706_1 NA NA 1.3843443 1.4770417
21_26707 21_26707_0 NA NA 0.7183948 1.4388754
21_26707 21_26707_1 NA NA 0.115556635 1.4388754
21_26708 21_26708_0 NA NA 0.5427206 2.373299
21_26708 21_26708_1 NA NA 2.0271404 2.373299
21_26709 21_26709_0 NA NA 0.45536938 0.97815436
21_26709 21_26709_1 NA NA 0.97557974 0.97815436
21_26710 21_26710_0 NA NA 2.4292724 2.7782042
21_26710 21_26710_1 NA NA 1.1920743 2.7782042
21_26711 21_26711_0 NA NA 1.1945617 1.6589228
21_26711 21_26711_1 NA NA 0.32369372 1.6589228
21_26712 21_26712_0 NA NA 0.7966821 0.61428225
21_26712 21_26712_1 NA NA -0.6108709 0.61428225
21_26713 21_26713_0 NA NA -0.45764804 0.112447575
21_26713 21_26713_1 NA NA 0.12978278 0.112447575
21_26714 21_26714_0 NA NA 2.2017698 2.0403721
21_26714 21_26714_1 NA NA 1.0867143 2.0403721
21_26715 21_26715_0 NA NA 0.2272286 0.81120783
21_26715 21_26715_1 NA NA 1.1062726 0.81120783
21_26716 21_26716_0 NA NA 1.9712512 2.091323
21_26716 21_26716_1 NA NA 1.3210729 2.091323
21_26717 21_26717_0 NA NA -0.3089477 -1.0024004
21_26717 21_26717_1 NA NA -1.0027955 -1.0024004
21_26718 21_26718_0 NA NA 1.4470975 1.6283795
21_26718 21_26718_1 NA NA 1.8681799 1.6283795
21_26719 21_26719_0 NA NA 1.7448367 1.0811473
21_26719 21_26719_1 NA NA -0.37042558 1.0811473
21_26720 21_26720_0 NA NA 1.1397563 1.4774709
21_26720 21_26720_1 NA NA 0.6757476 1.4774709
21_26721 21_26721_0 NA NA 0.16351116 0.20246315
21_26721 21_26721_1 NA NA 0.13733064 0.20246315
21_26722 21_26722_0 NA NA 1.4445633 1.6284468
21_26722 21_26722_1 NA NA 0.45456976 1.6284468
21_26723 21_26723_0 NA NA -0.4684762 -1.1956744
21_26723 21_26723_1 NA NA -1.534445 -1.1956744
21_26724 21_26724_0 NA NA 0.33701697 1.2513537
21_26724 21_26724_1 NA NA 0.9113111 1.2513537
21_26725 21_26725_0 NA NA -1.1338478 -2.203911
21_26725 21_26725_1 NA NA -1.3286325 -2.203911
21_26726 21_26726_0 NA NA 0.67419845 -0.15255919
21_26726 21_26726_1 NA NA -0.4788262 -0.15255919
21_26727 21_26727_0 NA NA -1.4905118 -1.0301358
21_26727 21_26727_1 NA NA 0.17465977 -1.0301358
21_26728 21_26728_0 NA NA -0.45658344 0.45168227
21_26728 21_26728_1 NA NA 0.91054505 0.45168227
21_26729 21_26729_0 NA NA 0.49054244 0.4129303
21_26729 21_26729_1 NA NA 0.60442394 0.4129303
21_26730 21_26730_0 NA NA -1.2733738 -0.34670663
21_26730 21_26730_1 NA NA 0.18295465 -0.34670663
21_26731 21_26731_0 NA NA 1.5391037 2.4998739
21_26731 21_26731_1 NA NA 1.9588677 2.4998739
21_26732 21_26732_0 NA NA -0.24788335 0.08529276
21_26732 21_26732_1 NA NA 0.2040999 0.08529276
21_26733 21_26733_0 NA NA -0.661546 -0.95147336
21_26733 21_26733_1 NA NA -0.44271097 -0.95147336
21_26734 21_26734_0 NA NA 2.7896378 4.9578176
21_26734 21_26734_1 NA NA 3.3086083 4.9578176
21_26735 21_26735_0 NA NA 0.73084176 2.0260794
21_26735 21_26735_1 NA NA 1.1500673 2.0260794
21_26736 21_26736_0 NA NA -0.3208999 -0.2047425
21_26736 21_26736_1 NA NA -0.4829857 -0.2047425
21_26737 21_26737_0 NA NA 2.4027455 3.660768
21_26737 21_26737_1 NA NA 2.6357439 3.660768
21_26738 21_26738_0 NA NA -0.29650873 -1.0490574
21_26738 21_26738_1 NA NA -1.242592 -1.0490574
21_26739 21_26739_0 NA NA -0.5912346 0.6353056
21_26739 21_26739_1 NA NA 0.6195603 0.6353056
21_26740 21_26740_0 NA NA 1.4523188 2.1398861
21_26740 21_26740_1 NA NA 1.1521305 2.1398861
21_26741 21_26741_0 NA NA 0.9122319 0.5109934
21_26741 21_26741_1 NA NA 0.57641035 0.5109934
21_26742 21_26742_0 NA NA 2.6299849 4.5953445
21_26742 21_26742_1 NA NA 2.7615085 4.5953445
21_26743 21_26743_0 NA NA 0.039771784 -0.19148861
21_26743 21_26743_1 NA NA 0.3565952 -0.19148861
21_26744 21_26744_0 NA NA 1.3495171 0.20718879
21_26744 21_26744_1 NA NA -0.9999545 0.20718879
21_26745 21_26745_0 NA NA 0.13739468 -0.26841113
21_26745 21_26745_1 NA NA -0.47201914 -0.26841113
21_26746 21_26746_0 NA NA 2.0908618 2.5442038
21_26746 21_26746_1 NA NA 0.26368067 2.5442038
21_26747 21_26747_0 NA NA 1.646716 1.9286419
21_26747 21_26747_1 NA NA 0.6537797 1.9286419
21_26748 21_26748_0 NA NA 0.19371764 0.57117003
21_26748 21_26748_1 NA NA 0.82224476 0.57117003
21_26749 21_26749_0 NA NA 0.18453728 0.16046551
21_26749 21_26749_1 NA NA -0.9227136 0.16046551
21_26750 21_26750_0 NA NA -0.82926196 0.13242182
21_26750 21_26750_1 NA NA 0.3798205 0.13242182
21_26751 21_26751_0 NA NA 0.81357336 0.075376466
21_26751 21_26751_1 NA NA -0.3433356 0.075376466
21_26752 21_26752_0 NA NA 0.41153595 0.3695773
21_26752 21_26752_1 NA NA 0.95229363 0.3695773
21_26753 21_26753_0 NA NA -0.4460804 0.39737952
21_26753 21_26753_1 NA NA 0.4013762 0.39737952
21_26754 21_26754_0 NA NA 1.5555055 1.2362894
21_26754 21_26754_1 NA NA 0.4280358 1.2362894
21_26755 21_26755_0 NA NA 1.6620368 2.2980995
21_26755 21_26755_1 NA NA 1.6107379 2.2980995
21_26756 21_26756_0 NA NA 2.562239 4.67278
21_26756 21_26756_1 NA NA 2.9450662 4.67278
21_26757 21_26757_0 NA NA -0.4462924 -0.17293076
21_26757 21_26757_1 NA NA -0.04026567 -0.17293076
21_26758 21_26758_0 NA NA 1.5072602 2.011696
21_26758 21_26758_1 NA NA 0.6845946 2.011696
21_26759 21_26759_0 NA NA -0.14997312 -0.07829988
21_26759 21_26759_1 NA NA -0.17214225 -0.07829988
21_26760 21_26760_0 NA NA 0.9465793 2.060564
21_26760 21_26760_1 NA NA 2.0874176 2.060564
21_26761 21_26761_0 NA NA 1.6059803 2.969924
21_26761 21_26761_1 NA NA 1.9429841 2.969924
21_26762 21_26762_0 NA NA 0.072535485 0.670499
21_26762 21_26762_1 NA NA 0.0008112244 0.670499
21_26763 21_26763_0 NA NA -0.3745178 0.6147585
21_26763 21_26763_1 NA NA 0.3662805 0.6147585
21_26764 21_26764_0 NA NA 0.43062568 0.84836984
21_26764 21_26764_1 NA NA 0.88841504 0.84836984
21_26765 21_26765_0 NA NA 1.1226583 0.5095923
21_26765 21_26765_1 NA NA -0.53711146 0.5095923
21_26766 21_26766_0 NA NA 1.3157295 3.276746
21_26766 21_26766_1 NA NA 3.2209072 3.276746
21_26767 21_26767_0 NA NA 0.7325127 3.1858962
21_26767 21_26767_1 NA NA 2.5430183 3.1858962
21_26768 21_26768_0 NA NA -0.26996294 0.38231328
21_26768 21_26768_1 NA NA -0.2539651 0.38231328
21_26769 21_26769_0 NA NA 1.0702877 2.8016112
21_26769 21_26769_1 NA NA 2.590303 2.8016112
21_26770 21_26770_0 NA NA 0.6843188 2.1719315
21_26770 21_26770_1 NA NA 2.484771 2.1719315
21_26771 21_26771_0 NA NA 0.4819779 0.8992508
21_26771 21_26771_1 NA NA 0.90890557 0.8992508
21_26772 21_26772_0 NA NA 1.0337758 -0.02293401
21_26772 21_26772_1 NA NA -0.47373915 -0.02293401
21_26773 21_26773_0 NA NA -0.112917006 0.058239676
21_26773 21_26773_1 NA NA -0.21634577 0.058239676
21_26774 21_26774_0 NA NA 0.8293183 2.2170215
21_26774 21_26774_1 NA NA 0.93930197 2.2170215
21_26775 21_26775_0 NA NA 1.244391 0.74320143
21_26775 21_26775_1 NA NA 1.1344073 0.74320143
21_26776 21_26776_0 NA NA 1.5775669 0.79850113
21_26776 21_26776_1 NA NA -0.4013757 0.79850113
21_26777 21_26777_0 NA NA 0.97983944 1.5403717
21_26777 21_26777_1 NA NA 0.8340951 1.5403717
21_26778 21_26778_0 NA NA -0.52389145 -1.0822096
21_26778 21_26778_1 NA NA -1.2988178 -1.0822096
21_26779 21_26779_0 NA NA -0.25165692 -0.7887561
21_26779 21_26779_1 NA NA -0.7184286 -0.7887561
21_26780 21_26780_0 NA NA -0.13276243 -0.1110165
21_26780 21_26780_1 NA NA -0.51614004 -0.1110165
21_26781 21_26781_0 NA NA -0.80853844 -1.9751532
21_26781 21_26781_1 NA NA -2.330186 -1.9751532
21_26782 21_26782_0 NA NA 2.4130006 2.1967795
21_26782 21_26782_1 NA NA 0.45419705 2.1967795
21_26783 21_26783_0 NA NA -0.8217771 -1.0918958
21_26783 21_26783_1 NA NA -0.33071053 -1.0918958
21_26784 21_26784_0 NA NA 2.0999162 2.6457052
21_26784 21_26784_1 NA NA 1.863439 2.6457052
21_26785 21_26785_0 NA NA -0.21735208 -0.19211163
21_26785 21_26785_1 NA NA -0.55217487 -0.19211163
21_26786 21_26786_0 NA NA 2.783622 2.7349303
21_26786 21_26786_1 NA NA 0.603869 2.7349303
21_26787 21_26787_0 NA NA -0.94529295 0.29336822
21_26787 21_26787_1 NA NA 1.0548036 0.29336822
21_26788 21_26788_0 NA NA -0.8527191 -0.9748936
21_26788 21_26788_1 NA NA -0.16812147 -0.9748936
21_26789 21_26789_0 NA NA -0.37840694 -0.39028335
21_26789 21_26789_1 NA NA -0.25992402 -0.39028335
21_26790 21_26790_0 NA NA 0.68526685 0.25380972
21_26790 21_26790_1 NA NA -0.97695005 0.25380972
21_26791 21_26791_0 NA NA 1.122237 2.5485241
21_26791 21_26791_1 NA NA 2.5450754 2.5485241
21_26792 21_26792_0 NA NA 0.5269532 0.8632555
21_26792 21_26792_1 NA NA 0.50663304 0.8632555
21_26793 21_26793_0 NA NA 0.50603783 0.5428947
21_26793 21_26793_1 NA NA 0.2894063 0.5428947
21_26794 21_26794_0 NA NA -0.9831018 0.007349062
21_26794 21_26794_1 NA NA 0.21740688 0.007349062
21_26795 21_26795_0 NA NA 1.0600044 1.8154548
21_26795 21_26795_1 NA NA 1.4658626 1.8154548
21_26796 21_26796_0 NA NA 1.0488898 2.6832664
21_26796 21_26796_1 NA NA 3.0355637 2.6832664
21_26797 21_26797_0 NA NA 0.8605852 1.64845
21_26797 21_26797_1 NA NA 0.43490756 1.64845
21_26798 21_26798_0 NA NA 0.15368561 0.47339097
21_26798 21_26798_1 NA NA 0.7729788 0.47339097
21_26799 21_26799_0 NA NA 1.1820742 2.0843244
21_26799 21_26799_1 NA NA 1.1253124 2.0843244
21_26800 21_26800_0 NA NA -0.13673392 0.7078011
21_26800 21_26800_1 NA NA 0.4881864 0.7078011
21_26801 21_26801_0 NA NA 1.3034519 2.4011486
21_26801 21_26801_1 NA NA 2.01678 2.4011486
21_26802 21_26802_0 NA NA -1.1411452 -2.2133296
21_26802 21_26802_1 NA NA -1.1232522 -2.2133296
21_26803 21_26803_0 NA NA -0.639984 0.5161784
21_26803 21_26803_1 NA NA 0.893619 0.5161784
21_26804 21_26804_0 NA NA -0.26712224 0.41336176
21_26804 21_26804_1 NA NA 0.8775034 0.41336176
21_26805 21_26805_0 NA NA -0.81676394 -0.31537765
21_26805 21_26805_1 NA NA -0.1276509 -0.31537765
21_26806 21_26806_0 NA NA 0.061532293 1.2463987
21_26806 21_26806_1 NA NA 1.0610207 1.2463987
21_26807 21_26807_0 NA NA -0.027120646 0.97251225
21_26807 21_26807_1 NA NA 1.2704628 0.97251225
21_26808 21_26808_0 NA NA 0.32196188 -1.187286
21_26808 21_26808_1 NA NA -1.4447842 -1.187286
21_26809 21_26809_0 NA NA -0.92558485 -0.30035228
21_26809 21_26809_1 NA NA -0.15261379 -0.30035228
21_26810 21_26810_0 NA NA 0.16345735 -0.5179657
21_26810 21_26810_1 NA NA -0.0210172 -0.5179657
21_26811 21_26811_0 NA NA -0.11018884 0.10310725
21_26811 21_26811_1 NA NA 0.64230126 0.10310725
21_26812 21_26812_0 NA NA 1.8201808 1.6589556
21_26812 21_26812_1 NA NA 0.9042213 1.6589556
21_26813 21_26813_0 NA NA -0.8255007 -1.147846
21_26813 21_26813_1 NA NA -1.0871919 -1.147846
21_26814 21_26814_0 NA NA 2.663785 2.3386438
21_26814 21_26814_1 NA NA 0.9307663 2.3386438
21_26815 21_26815_0 NA NA 0.0132232485 1.4972023
21_26815 21_26815_1 NA NA 1.8003304 1.4972023
21_26816 21_26816_0 NA NA 0.401352 0.086476244
21_26816 21_26816_1 NA NA -0.5621814 0.086476244
21_26817 21_26817_0 NA NA 1.3635612 0.53914374
21_26817 21_26817_1 NA NA -0.47404304 0.53914374
21_26818 21_26818_0 NA NA -1.1477484 -0.53122765
21_26818 21_26818_1 NA NA 0.33420902 -0.53122765
21_26819 21_26819_0 NA NA 1.3893121 1.8127035
21_26819 21_26819_1 NA NA 1.6015816 1.8127035
21_26820 21_26820_0 NA NA -0.20659693 0.45965052
21_26820 21_26820_1 NA NA 0.819111 0.45965052
21_26821 21_26821_0 NA NA 2.8794138 3.1753209
21_26821 21_26821_1 NA NA 1.7143962 3.1753209
21_26822 21_26822_0 NA NA 2.7106063 2.9157546
21_26822 21_26822_1 NA NA 0.8261744 2.9157546
21_26823 21_26823_0 NA NA 0.9804517 0.9420394
21_26823 21_26823_1 NA NA 0.45155898 0.9420394
21_26824 21_26824_0 NA NA 1.1861813 1.9937959
21_26824 21_26824_1 NA NA 1.8385942 1.9937959
21_26825 21_26825_0 NA NA 2.3985398 2.8095179
21_26825 21_26825_1 NA NA 1.6697499 2.8095179
21_26826 21_26826_0 NA NA 0.91731596 0.47241926
21_26826 21_26826_1 NA NA 0.3540285 0.47241926
21_26827 21_26827_0 NA NA 0.48449013 0.8727176
21_26827 21_26827_1 NA NA 0.396981 0.8727176
21_26828 21_26828_0 NA NA 0.2702161 0.5255662
21_26828 21_26828_1 NA NA 0.6576625 0.5255662
21_26829 21_26829_0 NA NA 1.4256986 2.0386162
21_26829 21_26829_1 NA NA 1.1467881 2.0386162
21_26830 21_26830_0 NA NA 1.2449826 1.3830377
21_26830 21_26830_1 NA NA 0.47472423 1.3830377
21_26831 21_26831_0 NA NA -0.015695335 -0.8547829
21_26831 21_26831_1 NA NA -1.3574002 -0.8547829
21_26832 21_26832_0 NA NA -0.7262716 0.3919666
21_26832 21_26832_1 NA NA 0.88195246 0.3919666
21_26833 21_26833_0 NA NA 1.9524795 2.3847558
21_26833 21_26833_1 NA NA 1.4280992 2.3847558
21_26834 21_26834_0 NA NA -0.9163238 -1.1695062
21_26834 21_26834_1 NA NA -0.45186228 -1.1695062
21_26835 21_26835_0 NA NA -0.02106036 -0.5193055
21_26835 21_26835_1 NA NA -0.8892734 -0.5193055
21_26836 21_26836_0 NA NA 1.2856561 1.7883111
21_26836 21_26836_1 NA NA 1.9480228 1.7883111
21_26837 21_26837_0 NA NA 1.3940618 1.1956195
21_26837 21_26837_1 NA NA 0.4354777 1.1956195
21_26838 21_26838_0 NA NA -0.14542714 0.57112634
21_26838 21_26838_1 NA NA 1.1520828 0.57112634
21_26839 21_26839_0 NA NA 2.3538492 2.8019059
21_26839 21_26839_1 NA NA 1.111185 2.8019059
21_26840 21_26840_0 NA NA 1.2710499 3.5207548
21_26840 21_26840_1 NA NA 2.3878076 3.5207548
21_26841 21_26841_0 NA NA 0.98986214 0.9442875
21_26841 21_26841_1 NA NA -0.04076776 0.9442875
21_26842 21_26842_0 NA NA 2.8196151 3.9577274
21_26842 21_26842_1 NA NA 2.0551896 3.9577274
21_26843 21_26843_0 NA NA 1.1024535 1.3284171
21_26843 21_26843_1 NA NA 0.33189774 1.3284171
21_26844 21_26844_0 NA NA 1.5270803 1.3926935
21_26844 21_26844_1 NA NA 0.54292256 1.3926935
21_26845 21_26845_0 NA NA 0.067437805 0.007556162
21_26845 21_26845_1 NA NA -0.020494014 0.007556162
21_26846 21_26846_0 NA NA 2.7307348 2.5204656
21_26846 21_26846_1 NA NA 1.6741308 2.5204656
21_26847 21_26847_0 NA NA -0.5110891 -1.2619292
21_26847 21_26847_1 NA NA -1.2046546 -1.2619292
21_26848 21_26848_0 NA NA -0.2509197 -1.331561
21_26848 21_26848_1 NA NA -1.3965304 -1.331561
21_26849 21_26849_0 NA NA -0.29183283 -0.6672256
21_26849 21_26849_1 NA NA -0.651376 -0.6672256
21_26850 21_26850_0 NA NA -1.2961547 -1.402368
21_26850 21_26850_1 NA NA -0.71346146 -1.402368
21_26851 21_26851_0 NA NA 1.7054508 2.1163402
21_26851 21_26851_1 NA NA 1.2140872 2.1163402
21_26852 21_26852_0 NA NA 0.34051242 1.5715812
21_26852 21_26852_1 NA NA 1.3363293 1.5715812
21_26853 21_26853_0 NA NA 1.2018545 1.6184095
21_26853 21_26853_1 NA NA 0.75306183 1.6184095
21_26854 21_26854_0 NA NA 0.49894235 0.4242869
21_26854 21_26854_1 NA NA -0.7323698 0.4242869
21_26855 21_26855_0 NA NA 1.0493547 0.2563146
21_26855 21_26855_1 NA NA -0.8453944 0.2563146
21_26856 21_26856_0 NA NA -1.3508209 0.12498992
21_26856 21_26856_1 NA NA 1.172195 0.12498992
21_26857 21_26857_0 NA NA -1.219145 -1.3172634
21_26857 21_26857_1 NA NA -0.74199545 -1.3172634
21_26858 21_26858_0 NA NA 0.93055236 1.2809352
21_26858 21_26858_1 NA NA 0.8067947 1.2809352
21_26859 21_26859_0 NA NA 0.68930143 0.02157492
21_26859 21_26859_1 NA NA -0.052840758 0.02157492
21_26860 21_26860_0 NA NA 0.47973362 1.056445
21_26860 21_26860_1 NA NA 0.8229403 1.056445
21_26861 21_26861_0 NA NA 1.5669659 1.175587
21_26861 21_26861_1 NA NA 0.88063276 1.175587
21_26862 21_26862_0 NA NA 0.89551044 1.4209839
21_26862 21_26862_1 NA NA 1.5893207 1.4209839
21_26863 21_26863_0 NA NA -0.9893793 0.28887326
21_26863 21_26863_1 NA NA 0.86099607 0.28887326
21_26864 21_26864_0 NA NA 1.5903746 1.9119418
21_26864 21_26864_1 NA NA 0.95945233 1.9119418
21_26865 21_26865_0 NA NA -1.650024 -2.1279988
21_26865 21_26865_1 NA NA -1.2927655 -2.1279988
21_26866 21_26866_0 NA NA 0.913458 1.4685507
21_26866 21_26866_1 NA NA 0.7210257 1.4685507
21_26867 21_26867_0 NA NA 0.25450316 0.716808
21_26867 21_26867_1 NA NA 0.093876965 0.716808
21_26868 21_26868_0 NA NA -0.681521 -1.0172895
21_26868 21_26868_1 NA NA -0.008028445 -1.0172895
21_26869 21_26869_0 NA NA -0.6120359 -0.3229015
21_26869 21_26869_1 NA NA 0.35803658 -0.3229015
21_26870 21_26870_0 NA NA 1.0582807 1.3890613
21_26870 21_26870_1 NA NA 1.0173186 1.3890613
21_26871 21_26871_0 NA NA 1.533137 1.0275028
21_26871 21_26871_1 NA NA -0.18641476 1.0275028
21_26872 21_26872_0 NA NA 0.61383784 -0.6481806
21_26872 21_26872_1 NA NA -0.32114753 -0.6481806
21_26873 21_26873_0 NA NA 1.0962397 2.916137
21_26873 21_26873_1 NA NA 1.5731409 2.916137
21_26874 21_26874_0 NA NA 2.5108762 3.1067317
21_26874 21_26874_1 NA NA 2.4529564 3.1067317
